OBJECTID_1,OBJECTID,Codfavela,Nome,Cod_Comple,Complexo,Flag_Ativa,Data_Cadas,Data_saida,Data_Alter,Porte,UPP,ShapeSTArea,ShapeSTLength,Pop_SABREN,Dom_SABREN,Fonte,Bairro_,RP,RA,AP,Shape_ST_1,Shape_ST_2
633,633,493,Parque Chp,0,Isolada,1,1992-01-02T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,6996.37646484375,375.180097975646,251,38,IPP com base em IBGE - Censo Demográfico 2010,0,3.5,31,3,375.18009798,6996.37646842
634,634,547,Bom Jardim de Cordovil,0,Isolada,1,1991-12-02T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,6535.09814453125,364.030147530227,330,66,IBGE - Censo Demográfico 2010,0,3.5,31,3,364.03014754,6535.09847075
635,635,864,Rua Ponto Chique (próxima ao nº 220),0,Isolada,1,2009-01-15T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,2383.81005859375,311.413543993351,53,17,IPP com base em IBGE - Censo Demográfico 2010,0,3.5,31,3,311.41354399,2383.81061469
636,636,127,Parque Proletário de Vigário Geral,2034,Vigário Lucas,1,1981-06-05T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,N,189262.822753906,2259.9760715111,7048,1777,IBGE - Censo Demográfico 2010,0,3.5,31,3,2259.97607151,189262.82477
637,637,134,Te Contei,2034,Vigário Lucas,1,1981-07-28T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,4886.904296875,410.338839562873,339,100,IBGE - Censo Demográfico 2010,0,3.5,31,3,410.33883956,4886.90439981
638,638,125,Parque Jardim Beira Mar,2034,Vigário Lucas,1,1981-08-08T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,N,232505.872070312,2448.4121419892,13176,3617,IBGE - Censo Demográfico 2010,0,3.5,31,3,2448.41214199,232505.87198
639,639,126,Parque Proletário de Cordovil,2035,Vila Cambucí,1,1981-08-04T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,12026.0815429688,569.813391205104,718,171,IBGE - Censo Demográfico 2010,0,3.5,31,3,569.81339121,12026.0803
640,640,133,Serra Pelada,2035,Vila Cambucí,1,1981-07-24T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,11733.599609375,655.235466594969,648,168,IBGE - Censo Demográfico 2010,0,3.5,31,3,655.23546659,11733.5992202
641,641,131,Vila Cambucí,2035,Vila Cambucí,1,1981-07-24T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,21669.0810546875,1087.17905277578,1102,311,IBGE - Censo Demográfico 2010,0,3.5,31,3,1087.17905277,21669.0832407
642,642,116,Cordovil,0,Isolada,1,1981-07-10T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,N,37797.353515625,1072.11880661063,2301,545,IBGE - Censo Demográfico 2010,0,3.5,31,3,1072.11880662,37797.3543531
643,643,114,Brás de Pina,0,Isolada,1,1993-04-28T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,N,150853.703613281,1935.39494427474,7395,2056,IBGE - Censo Demográfico 2010,0,3.5,11,3,1935.39494427,150853.70196
644,644,323,Serra Morena,0,Isolada,1,1981-07-08T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,14386.6625976562,784.127086350978,636,210,IBGE - Censo Demográfico 2010,0,3.7,20,3,784.12708636,14386.6623636
645,645,312,Guarabu,2064,Morro do Dendê,1,1981-07-10T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,N,144659.01171875,2887.86416687317,6886,2284,IPP com base em IBGE - Censo Demográfico 2010,0,3.7,20,3,2887.86416687,144659.013291
646,646,651,Caricó,2067,Vila Joaniza,1,2002-04-11T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,23211.9780273438,930.031883615807,325,101,IBGE - Censo Demográfico 2010,0,3.7,20,3,930.03188362,23211.9772921
647,648,654,"Travessa Estrada Grande, nº 1.397",2067,Vila Joaniza,1,2002-04-11T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,11825.7192382812,680.698348609242,125,39,IPP com base em IBGE - Censo Demográfico 2010,0,3.7,20,3,680.69834861,11825.7180528
648,649,655,Vila Nova Canaã,2067,Vila Joaniza,1,2002-04-11T00:00:00.000Z,1899-12-30T00:00:00.000Z,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,70696.51171875,3167.30714297978,638,179,IBGE - Censo Demográfico 2010,0,3.7,20,3,3167.30714297,70696.5121387
649,650,451,Vila Joaniza,2067,Vila Joaniza,1,1990-03-13T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,N,292620.404296875,4025.15215819438,11999,3816,IBGE - Censo Demográfico 2010,0,3.7,20,3,4025.15215819,292620.405478
650,651,826,"Estrada do Quitungo, nº 1.267",2030,Morro da Guaíba,1,2009-01-15T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,3543.99609375,548.060993882153,77,26,IPP com base em IBGE - Censo Demográfico 2010,0,3.5,11,3,548.06099389,3543.99616133
651,652,121,Morro da Guaíba,2030,Morro da Guaíba,1,1981-07-21T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,N,61565.37890625,1701.05141776983,1907,576,IBGE - Censo Demográfico 2010,0,3.5,11,3,1701.05141777,61565.3818061
652,653,964,"Rua Felizardo Fortes, nº 276",0,Isolada,1,2009-01-15T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,1699.79931640625,165.195701525383,375,97,IBGE - Censo Demográfico 2010,0,3.1,10,3,165.19570153,1699.79984622
653,654,445,Ruth Ferreira,0,Isolada,1,1991-11-30T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,2604.07177734375,367.271896654744,134,37,IPP com base em IBGE - Censo Demográfico 2010,0,3.1,10,3,367.27189666,2604.07143894
654,655,86,Igreja Nossa Senhora da Conceição,0,Isolada,1,1981-08-12T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,4306.8486328125,405.055893288323,301,96,IBGE - Censo Demográfico 2010,0,3.1,10,3,405.05589328,4306.84756748
655,656,111,Vila Santo Antônio (RA - Ramos),0,Isolada,1,1981-06-10T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,10369.6459960938,530.881705941745,431,151,IBGE - Censo Demográfico 2010,0,3.1,10,3,530.88170594,10369.6453635
656,657,963,Uga-Uga,0,Isolada,1,2009-01-15T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,2292.86669921875,264.691663452648,408,137,IBGE - Censo Demográfico 2010,0,3.1,10,3,264.69166345,2292.86563515
657,658,824,Rua da Proclamação (altura do nº 809),0,Isolada,1,2009-01-15T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,1084.8896484375,152.421826383357,118,45,IPP com base em IBGE - Censo Demográfico 2010,0,3.1,10,3,152.42182638,1084.88896611
658,659,1089,Estrada Velha da Pavuna - Linha Amarela,0,Isolada,1,2011-02-08T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,2262.68603515625,272.510747578788,124,44,IPP com base em IBGE - Censo Demográfico 2010,0,3.4,12,3,272.51074758,2262.6867404
659,660,779,Vila Dom Fábio,0,Isolada,1,2003-01-22T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,3776.443359375,309.166961240805,274,83,IPP com base em IBGE - Censo Demográfico 2010,0,3.4,12,3,309.16696124,3776.44289545
660,661,901,Linha Amarela (acesso à Av. Automóvel Clube),2039,Rua Lagoa Redonda,1,2009-01-15T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,1313.76171875,183.722390076618,101,31,IPP com base em IBGE - Censo Demográfico 2010,0,3.4,12,3,183.72239008,1313.7609849
661,662,900,"Rua Dona Emilia, nº 5",0,Isolada,1,2009-01-15T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,3997.73583984375,408.431106705132,181,62,IPP com base em IBGE - Censo Demográfico 2010,0,3.4,12,3,408.43110671,3997.73668593
662,663,902,Casarão,0,Isolada,1,2009-01-15T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,1487.841796875,158.118665458525,83,25,IPP com base em IBGE - Censo Demográfico 2010,0,3.4,12,3,158.11866546,1487.84077969
663,664,778,Rua Lagoa Redonda,2039,Rua Lagoa Redonda,1,2003-01-22T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,12733.4741210938,896.784031503983,721,228,IBGE - Censo Demográfico 2010,0,3.4,12,3,896.78403151,12733.4759232
664,665,95,Morro do Piancó,2084,Complexo do Alemão,1,1981-04-06T00:00:00.000Z,,2016-11-07T00:00:00.000Z, ,Adeus / Baiana,48759.654296875,1568.9883176382,1166,344,IBGE - Censo Demográfico 2010,0,3.4,29,3,1568.98831764,48759.6523659
665,666,92,Morro do Adeus,2084,Complexo do Alemão,1,1981-04-03T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,Adeus / Baiana,49262.9169921875,1770.81113858633,1102,345,IPP com base em IBGE - Censo Demográfico 2010,0,3.4,29,3,1770.81113858,49262.9201558
666,667,861,Estrada do Itararé,2084,Complexo do Alemão,1,2009-01-15T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,Adeus / Baiana,2369.69677734375,205.727134064899,75,22,IPP com base em IBGE - Censo Demográfico 2010,0,3.4,29,3,205.72713407,2369.69635013
667,668,107,Tenente Pimentel,0,Isolada,1,1981-08-12T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,5787.884765625,409.143500371633,309,73,IBGE - Censo Demográfico 2010,0,3.1,10,3,409.14350037,5787.88622633
668,669,740,Morrinho,0,Isolada,1,2003-02-05T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,6284.884765625,327.505998276405,143,47,IPP com base em IBGE - Censo Demográfico 2010,0,3.5,11,3,327.50599828,6284.8861152
669,670,129,"Rua Frey Gaspar, nº 279",2028,Grotão,1,1981-07-23T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,Fé / Sereno,9905.97509765625,472.04128303005,284,86,IBGE - Censo Demográfico 2010,0,3.5,11,3,472.04128303,9905.97521443
670,671,533,Travessa Marques de Oliveira,2027,Parque Itambé,1,1991-11-07T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,4106.3935546875,299.220541587201,337,108,IBGE - Censo Demográfico 2010,0,3.1,10,3,299.22054159,4106.39394136
671,672,1086,Avenida dos Campeões - Praça Elói de Andrade,0,Isolada,1,2011-02-08T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,840.5546875,128.481779687439,154,47,IPP com base em IBGE - Censo Demográfico 2010,0,3.1,10,3,128.48177969,840.55447057
672,673,961,Avenida Teixeira de Castro,2027,Parque Itambé,1,2009-01-15T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,2378.3388671875,221.397657753785,802,265,IBGE - Censo Demográfico 2010,0,3.1,10,3,221.39765775,2378.33839113
673,674,110,Vila Residencial Darcy Vargas,2027,Parque Itambé,1,1981-08-23T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,8155.32080078125,546.54593516875,741,237,IBGE - Censo Demográfico 2010,0,3.1,10,3,546.54593517,8155.32085078
674,675,106,Ramos,2086,Parque Roquete Pinto,1,1988-01-01T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,Maré,39887.701171875,1192.95964246262,3073,932,IBGE - Censo Demográfico 2010,0,3.1,30,3,1192.95964245,39887.7016373
675,676,8,Quinta do Caju,0,Isolada,1,1981-07-01T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,Caju,56316.5356445312,1158.70471445037,2211,809,IBGE - Censo Demográfico 2010,0,1.1,1,1,1158.70471445,56316.5371296
676,677,1075,Comunidade Vila do Pinheiro,0,Isolada,1,2009-05-14T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,Maré,9458.38330078125,420.193300990569,388,108,IBGE - Censo Demográfico 2010,0,3.1,30,3,420.19330099,9458.38262541
677,678,102,Parque Proletário Monsenhor Brito,0,Isolada,1,1981-11-29T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,8620.97021484375,410.573877503901,1033,415,IBGE - Censo Demográfico 2010,0,3.1,10,3,410.5738775,8620.96963205
678,679,101,Parque Oswaldo Cruz,0,Isolada,1,1981-03-20T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,Manguinhos,64504.1596679688,1267.25732234554,4776,1232,IBGE - Censo Demográfico 2010,0,3.1,10,3,1267.25732235,64504.1611058
679,680,1076,Avenida Canal,0,Isolada,1,2009-05-14T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,Maré,24314.5336914062,1912.35413779405,319,105,IBGE - Censo Demográfico 2010,0,3.1,30,3,1912.35413779,24314.5322551
680,681,783,Pata Choca,0,Isolada,1,2003-02-04T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,Maré,40424.6396484375,1963.72596368748,1536,538,IBGE - Censo Demográfico 2010,0,3.1,30,3,1963.72596368,40424.6385975
681,682,931,Maré (Rua Guilherme Frota),0,Isolada,1,2009-01-15T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,Maré,1292.19775390625,185.638660044519,273,94,IPP com base em IBGE - Censo Demográfico 2010,0,3.1,30,3,185.63866005,1292.19720768
682,683,88,Joana Nascimento,0,Isolada,1,1986-01-10T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,Maré,2367.81982421875,194.821062147534,64,24,IPP com base em IBGE - Censo Demográfico 2010,0,3.1,30,3,194.82106215,2367.82011269
683,684,97,Paraibuna,0,Isolada,1,1986-01-10T00:00:00.000Z,,2016-11-07T00:00:00.000Z,sem informação,Maré,2154.68359375,323.632078779543,0,0, ,0,3.1,30,3,323.63207878,2154.68276506
684,685,103,Parque Roquete Pinto,2086,Parque Roquete Pinto,1,1986-01-10T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,Maré,94572.9428710938,1833.7835735539,7488,2382,IBGE - Censo Demográfico 2010,0,3.1,30,3,1833.78357355,94572.9444726
685,686,962,Avenida Brasil,2027,Parque Itambé,1,2009-01-15T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,15955.9604492188,662.9035014528,1602,492,IBGE - Censo Demográfico 2010,0,3.1,10,3,662.90350145,15955.9601915
686,687,669,Parque Itambé,2027,Parque Itambé,1,2002-04-01T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,36590.9926757812,874.167380861598,1716,497,IBGE - Censo Demográfico 2010,0,3.1,10,3,874.16738086,36590.9958762
687,688,108,Timbau,2085,Maré,1,1986-01-10T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,Maré,124925.740722656,2027.59593486538,5916,1964,IBGE - Censo Demográfico 2010,0,3.1,30,3,2027.59593487,124925.737246
688,689,84,Baixa do Sapateiro,2085,Maré,1,1986-01-10T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,Maré,112728.937011719,1902.79795173762,7562,2499,IBGE - Censo Demográfico 2010,0,3.1,30,3,1902.79795174,112728.93769
689,690,90,Parque Maré,2085,Maré,1,1986-01-10T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,Maré,142263.59375,2291.16529697995,12421,4018,IBGE - Censo Demográfico 2010,0,3.1,30,3,2291.16529698,142263.59288
690,691,96,Nova Holanda,2085,Maré,1,1986-01-10T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,Maré,149380.217285156,2153.0558462379,13341,4085,IPP com base em IBGE - Censo Demográfico 2010,0,3.1,30,3,2153.05584624,149380.218338
691,692,104,Parque Rubens Vaz,2085,Maré,1,1986-01-30T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,Maré,71050.4438476562,1678.45268398669,5154,1710,IBGE - Censo Demográfico 2010,0,3.1,30,3,1678.45268398,71050.4452712
692,693,105,Parque União,2085,Maré,1,1986-01-10T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,Maré,225172.545410156,2004.0889060825,19662,6621,IBGE - Censo Demográfico 2010,0,3.1,30,3,2004.08890608,225172.545726
693,694,484,Vila Pequirí,2030,Morro da Guaíba,1,1991-11-19T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,N,48348.1474609375,1308.86881886904,2038,616,IBGE - Censo Demográfico 2010,0,3.5,11,3,1308.86881887,48348.1465703
694,695,123,Morro do Sereno,2028,Grotão,1,1981-07-07T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,Fé / Sereno,36886.166015625,1305.958456162,807,142,IBGE - Censo Demográfico 2010,0,3.5,11,3,1305.95845616,36886.1671509
695,696,119,Morro da Caixa d'Água (RA - Penha),2028,Grotão,1,1981-07-01T00:00:00.000Z,1899-12-30T00:00:00.000Z,2016-11-07T00:00:00.000Z,> 500 domicílios,Chatuba,80939.8530273438,1943.71255451257,2882,761,IPP com base em IBGE - Censo Demográfico 2010,0,3.5,11,3,1943.71255451,80939.85041
696,697,903,Parque Everest (Rua Arquibui),2036,Parque Everest,1,2009-01-15T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,2491.07568359375,353.524795088478,1267,314,IBGE - Censo Demográfico 2010,0,3.4,12,3,353.5247951,2491.07617831
697,698,780,Parque Everest,2036,Parque Everest,1,2003-01-22T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,17448.6596679688,1940.95235026518,1321,313,IBGE - Censo Demográfico 2010,0,3.4,12,3,1940.95235026,17448.6604183
698,699,854,"Rua Cardoso Quintão, nº 509 / Rua Paulo Eiro, nº 123",2056,Rua Baleares,1,2009-01-15T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,2636.279296875,375.743922286386,67,23,IPP com base em IBGE - Censo Demográfico 2010,0,3.3,15,3,375.74392228,2636.27936569
699,700,402,Vila Itaocara,0,Isolada,1,1985-05-02T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,5769.3828125,497.455994078057,222,75,IPP com base em IBGE - Censo Demográfico 2010,0,3.4,12,3,497.45599408,5769.38376147
700,701,1013,"Avenida Automóvel Clube, nº 5.002",0,Isolada,1,2009-01-15T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,1548.4443359375,208.983606515835,36,13,IPP com base em IBGE - Censo Demográfico 2010,0,3.3,14,3,208.98360651,1548.4444708
701,702,157,Rua Pereira Pinto,0,Isolada,1,1981-07-27T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,6970.79833984375,578.491320928928,182,52,IBGE - Censo Demográfico 2010,0,3.4,12,3,578.49132093,6970.79846313
702,703,1015,"Rua Jangada, nº 230",0,Isolada,1,2009-01-15T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,2987.9599609375,427.806967662949,120,41,IPP com base em IBGE - Censo Demográfico 2010,0,3.3,14,3,427.80696767,2987.96158235
703,704,1014,"Rua Jangada, L21fds",0,Isolada,1,2009-01-15T00:00:00.000Z,,2016-11-07T00:00:00.000Z,< 100 domicílios,N,1950.9248046875,209.085505612311,114,35,IPP com base em IBGE - Censo Demográfico 2010,0,3.3,14,3,209.08550562,1950.92483201
704,705,444,Mourão Filho,2084,Complexo do Alemão,1,1990-02-22T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,Nova Brasília,18082.4077148438,739.200152856909,1336,443,IBGE - Censo Demográfico 2010,0,3.4,29,3,739.20015285,18082.4075312
705,706,530,Rua Sérgio Silva,2037,Parque Nova Maracá,1,1991-11-12T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,23334.1538085938,1367.87743767597,585,194,IPP com base em IBGE - Censo Demográfico 2010,0,3.4,12,3,1367.87743769,23334.1527269
706,707,144,Morro do Engenho da Rainha,0,Isolada,1,1981-08-02T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,70807.5,2414.84260813275,1592,484,IPP com base em IBGE - Censo Demográfico 2010,0,3.4,12,3,2414.84260814,70807.5005776
707,708,150,Parque Proletário Engenho da Rainha,0,Isolada,1,1981-07-27T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,N,47639.8139648438,2736.33868638311,1730,528,IBGE - Censo Demográfico 2010,0,3.4,12,3,2736.33868639,47639.8118372
708,709,670,Parque Nova Maracá,2037,Parque Nova Maracá,1,2002-04-01T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,123347.290039062,2459.00194221626,1569,470,IBGE - Censo Demográfico 2010,0,3.4,12,3,2459.00194221,123347.292293
709,710,483,Jardim do Carmo,0,Isolada,1,1991-11-12T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,N,100004.171386719,3220.7979367473,2165,651,IPP com base em IBGE - Censo Demográfico 2010,0,3.3,14,3,3220.79793675,100004.16769
710,711,161,Vila Caramuru,2046,Morro do Urubu,1,1981-08-11T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,24997.1245117188,1026.33802108152,718,233,IBGE - Censo Demográfico 2010,0,3.4,12,3,1026.33802107,24997.1244199
711,712,170,Morro dos Mineiros,2046,Morro do Urubu,1,1992-01-09T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,15166.6000976562,584.751791538995,415,120,IPP com base em IBGE - Censo Demográfico 2010,0,3.2,13,3,584.75179154,15166.6013713
712,713,217,Parque Silva Vale,2048,Morro do Juramento,1,1981-08-04T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,78658.2329101562,2370.43747744683,1197,338,IBGE - Censo Demográfico 2010,0,3.4,12,3,2370.43747746,78658.2359708
713,714,738,Rua Brício de Moraes,2048,Morro do Juramento,1,2003-01-27T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,N,14733.1743164062,1055.12362748877,474,127,IPP com base em IBGE - Censo Demográfico 2010,0,3.4,12,3,1055.12362748,14733.170974
714,715,195,Morro do Juramento,2048,Morro do Juramento,1,1981-09-15T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,N,311680.688964844,4988.67478057913,8757,2596,IPP com base em IBGE - Censo Demográfico 2010,0,3.3,14,3,4988.67478059,311680.68983
715,716,120,Morro da Fé,2028,Grotão,1,1981-09-02T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,Fé / Sereno,82798.1723632812,1625.52036172256,2483,706,IBGE - Censo Demográfico 2010,0,3.5,11,3,1625.52036172,82798.1727589
716,717,94,Morro do Cariri,2031,Vila Cruzeiro,1,1981-05-25T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,Vila Cruzeiro,198697.046875,2670.56613375909,8394,2519,IPP com base em IBGE - Censo Demográfico 2010,0,3.1,10,3,2670.56613376,198697.045383
717,718,109,Vila Cruzeiro,2031,Vila Cruzeiro,1,1981-05-28T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,Vila Cruzeiro,241818.861816406,2723.35901690473,8611,2336,IPP com base em IBGE - Censo Demográfico 2010,0,3.1,10,3,2723.3590169,241818.86071
718,719,135,Vila Proletária da Penha,2031,Vila Cruzeiro,1,1981-03-30T00:00:00.000Z,,2016-11-07T00:00:00.000Z,> 500 domicílios,Vila Proletária,302631.459960938,3367.71122306649,17775,4617,IBGE - Censo Demográfico 2010,0,3.5,11,3,3367.71122306,302631.462085
719,720,130,Rua Laudelino Freire,2031,Vila Cruzeiro,1,1981-10-16T00:00:00.000Z,,2016-11-07T00:00:00.000Z,entre 101 e 500 domicílios,Chatuba,47840.7739257812,1909.73582193033,1191,319,IPP com base em IBGE - Censo Demográfico 2010,0,3.5,11,3,1909.73582193,47840.7735602
